nom_station,nom_operateur,adresse_station,consolidated_commune,puissance_nominale,paiement_cb,paiement_acte,observations,tarification,consolidated_latitude,consolidated_longitude
e-Vadea - Gissey-le-Vieil - A6 Chien Blanc,SPIE CITYNETWORKS,A6 - Aire du Chien Blanc 21350 GISSEY-LE-VIEIL (21),Gissey-le-Vieil,150,true,true,,https://www.e-vadea.fr/fr/tarifs,47.3148725,4.49542672
e-Vadea - Gissey-le-Vieil - A6 Chien Blanc,SPIE CityNetworks,A6 - Aire du Chien Blanc 21350 GISSEY-LE-VIEIL (21) Bourgogne-Franche-Comté FRANCE,Gissey-le-Vieil,150.0,True,True,"Bienvenue sur e-vadea, bénéficiez d'une recharge ultra-rapide avec e-Vadea ! Chargez-vous rapidement et payez uniquement ce que vous consommez !:  https://www.e-vadea.fr/",https://www.e-vadea.fr/fr/tarifs,47.314873,4.495427
e-Vadea - Gissey-le-Vieil - A6 Chien Blanc,SPIE CITYNETWORKS,A6 - Aire du Chien Blanc 21350 GISSEY-LE-VIEIL (21),Gissey-le-Vieil,50,true,true,,https://www.e-vadea.fr/fr/tarifs,47.3148725,4.49542672
e-Vadea - Gissey-le-Vieil - A6 Chien Blanc,SPIE CityNetworks,A6 - Aire du Chien Blanc 21350 GISSEY-LE-VIEIL (21) Bourgogne-Franche-Comté FRANCE,Gissey-le-Vieil,50.0,True,True,"Bienvenue sur e-vadea, bénéficiez d'une recharge ultra-rapide avec e-Vadea ! Chargez-vous rapidement et payez uniquement ce que vous consommez !:  https://www.e-vadea.fr/",https://www.e-vadea.fr/fr/tarifs,47.314873,4.495427
e-Vadea - Gissey-le-Vieil - A6 Chien Blanc,SPIE CITYNETWORKS,A6 - Aire du Chien Blanc 21350 GISSEY-LE-VIEIL (21),Gissey-le-Vieil,22,true,true,,https://www.e-vadea.fr/fr/tarifs,47.3148725,4.49542672
e-Vadea - Gissey-le-Vieil - A6 Chien Blanc,SPIE CityNetworks,A6 - Aire du Chien Blanc 21350 GISSEY-LE-VIEIL (21) Bourgogne-Franche-Comté FRANCE,Gissey-le-Vieil,22.0,True,True,"Bienvenue sur e-vadea, bénéficiez d'une recharge ultra-rapide avec e-Vadea ! Chargez-vous rapidement et payez uniquement ce que vous consommez !:  https://www.e-vadea.fr/",https://www.e-vadea.fr/fr/tarifs,47.314873,4.495427
e-Vadea - Gissey-le-Vieil - A6 Chien Blanc,SPIE CITYNETWORKS,A6 - Aire du Chien Blanc 21350 GISSEY-LE-VIEIL (21),Gissey-le-Vieil,150,true,true,,https://www.e-vadea.fr/fr/tarifs,47.3148725,4.49542672
e-Vadea - Gissey-le-Vieil - A6 Chien Blanc,SPIE CityNetworks,A6 - Aire du Chien Blanc 21350 GISSEY-LE-VIEIL (21) Bourgogne-Franche-Comté FRANCE,Gissey-le-Vieil,150.0,True,True,"Bienvenue sur e-vadea, bénéficiez d'une recharge ultra-rapide avec e-Vadea ! Chargez-vous rapidement et payez uniquement ce que vous consommez !:  https://www.e-vadea.fr/",https://www.e-vadea.fr/fr/tarifs,47.314873,4.495427
e-Vadea - Gissey-le-Vieil - A6 Chien Blanc,SPIE CITYNETWORKS,A6 - Aire du Chien Blanc 21350 GISSEY-LE-VIEIL (21),Gissey-le-Vieil,50,true,true,,https://www.e-vadea.fr/fr/tarifs,47.3148725,4.49542672
e-Vadea - Gissey-le-Vieil - A6 Chien Blanc,SPIE CityNetworks,A6 - Aire du Chien Blanc 21350 GISSEY-LE-VIEIL (21) Bourgogne-Franche-Comté FRANCE,Gissey-le-Vieil,50.0,True,True,"Bienvenue sur e-vadea, bénéficiez d'une recharge ultra-rapide avec e-Vadea ! Chargez-vous rapidement et payez uniquement ce que vous consommez !:  https://www.e-vadea.fr/",https://www.e-vadea.fr/fr/tarifs,47.314873,4.495427
e-Vadea - Gissey-le-Vieil - A6 Chien Blanc,SPIE CITYNETWORKS,A6 - Aire du Chien Blanc 21350 GISSEY-LE-VIEIL (21),Gissey-le-Vieil,22,true,true,,https://www.e-vadea.fr/fr/tarifs,47.3148725,4.49542672
e-Vadea - Gissey-le-Vieil - A6 Chien Blanc,SPIE CityNetworks,A6 - Aire du Chien Blanc 21350 GISSEY-LE-VIEIL (21) Bourgogne-Franche-Comté FRANCE,Gissey-le-Vieil,22.0,True,True,"Bienvenue sur e-vadea, bénéficiez d'une recharge ultra-rapide avec e-Vadea ! Chargez-vous rapidement et payez uniquement ce que vous consommez !:  https://www.e-vadea.fr/",https://www.e-vadea.fr/fr/tarifs,47.314873,4.495427
Intermarché LONGEAU-PERCEY,FAROAD,Impasse du Vernoy 52250 LONGEAU-PERCEY,Aprey,120.0,,True,,,47.762836,5.308667
Intermarché LONGEAU-PERCEY,FAROAD,Impasse du Vernoy 52250 LONGEAU-PERCEY,Aprey,120.0,,True,,,47.762836,5.308667
FAROAD/cmobf1nrmo5exv9lk3no9r1dl,Faroad | FR*EVE," Rue du Vernoy, Longeau-Percey 52250 France",,22,False,False,,,47.762836,5.308667
Intermarché LONGEAU-PERCEY,FAROAD,Impasse du Vernoy 52250 LONGEAU-PERCEY,Aprey,22.08,,True,,,47.762836,5.308667
FAROAD/cmobf1nrmo5exv9lk3no9r1dl,Faroad | FR*EVE," Rue du Vernoy, Longeau-Percey 52250 France",,22,False,False,,,47.762836,5.308667
Intermarché LONGEAU-PERCEY,FAROAD,Impasse du Vernoy 52250 LONGEAU-PERCEY,Aprey,22.08,,True,,,47.762836,5.308667
Espace Carrosserie Dijon,EV MAP SAS,"7 Rue des Ardennes, 21000 Dijon",Dijon,44,false,true,,0.45€TTC/kWh,47.351923,5.067842
MONTCHAPET AUTOMOBILES DOLE,EV MAP SAS,"Rue Alexandre Yersin, 39100 Dole",Dole,44,false,true,,0.45€TTC/kWh,47.1061791,5.5062318
GARAGE EUROPE CHENOVE,EV MAP SAS,"48 bis Rue de Longvic, 21300 Chenôve",Chenôve,40,false,true,,0.45€TTC/kWh,47.285306,5.0195518
MONTCHAPET AUTOMOBILES BEAUNE,EV MAP SAS,135 B RTE DE DIJON 21200 BEAUNE,Beaune,44,false,true,,0.45€TTC/kWh,47.0356678,4.8455298
EVzen/B1643B77-9CA8-4835-844C-41E0243A6839,GreenFlux Assets B.V. | FR*EVZ," Voie Georges Pompidou, Semur-en-Auxois 21140 France",,22,True,True,,,47.482415,4.351222
"EVzen - Semur En Auxois, Super U Semur En Auxois",EVzen,Voie Georges Pompidou 21140 Semur En Auxois,Semur-en-Auxois,22.0,,True,,,47.482415,4.351222
EVzen/A4548849-2578-409A-8692-3BE127D8CEB4,GreenFlux Assets B.V. | FR*EVZ,"2 Rue du 27 Janvier 1978, Verdun-sur-le-Doubs 71350 France",,120,True,True,,,46.891904,5.024853
"EVzen - Verdun Sur Le Doubs, bi1 Verdun Sur Le Doubs",EVzen,Rue Du 27 Janvier 1978 2 71350 Verdun-Sur-Le-Doubs,Verdun-Ciel,120.0,,True,,,46.891904,5.024853
EVzen/A4548849-2578-409A-8692-3BE127D8CEB4,GreenFlux Assets B.V. | FR*EVZ,"2 Rue du 27 Janvier 1978, Verdun-sur-le-Doubs 71350 France",,120,True,True,,,46.891904,5.024853
"EVzen - Verdun Sur Le Doubs, bi1 Verdun Sur Le Doubs",EVzen,Rue Du 27 Janvier 1978 2 71350 Verdun-Sur-Le-Doubs,Verdun-Ciel,120.0,,True,,,46.891904,5.024853
EVzen/556C8DCB-8969-4549-ADE9-55A8ECB723C7,GreenFlux Assets B.V. | FR*EVZ,"4 Av. Edouard Spahr, Selongey 21260 France",,22,True,True,,,47.580471,5.168402
"EVzen - Selongey, Bi1 Selongey",EVzen,Avenue Edouard Spahr 4 21260 Selongey,Selongey,22.0,,True,,,47.580471,5.168402
EVzen/B1643B77-9CA8-4835-844C-41E0243A6839,GreenFlux Assets B.V. | FR*EVZ," Voie Georges Pompidou, Semur-en-Auxois 21140 France",,180,True,True,,,47.482415,4.351222
"EVzen - Semur En Auxois, Super U Semur En Auxois",EVzen,Voie Georges Pompidou 21140 Semur En Auxois,Semur-en-Auxois,180.0,,True,,,47.482415,4.351222
EVzen/B1643B77-9CA8-4835-844C-41E0243A6839,GreenFlux Assets B.V. | FR*EVZ," Voie Georges Pompidou, Semur-en-Auxois 21140 France",,180,True,True,,,47.482415,4.351222
"EVzen - Semur En Auxois, Super U Semur En Auxois",EVzen,Voie Georges Pompidou 21140 Semur En Auxois,Semur-en-Auxois,180.0,,True,,,47.482415,4.351222
EVzen/B1643B77-9CA8-4835-844C-41E0243A6839,GreenFlux Assets B.V. | FR*EVZ," Voie Georges Pompidou, Semur-en-Auxois 21140 France",,180,True,True,,,47.482415,4.351222
"EVzen - Semur En Auxois, Super U Semur En Auxois",EVzen,Voie Georges Pompidou 21140 Semur En Auxois,Semur-en-Auxois,180.0,,True,,,47.482415,4.351222
EVzen/B1643B77-9CA8-4835-844C-41E0243A6839,GreenFlux Assets B.V. | FR*EVZ," Voie Georges Pompidou, Semur-en-Auxois 21140 France",,180,True,True,,,47.482415,4.351222
"EVzen - Semur En Auxois, Super U Semur En Auxois",EVzen,Voie Georges Pompidou 21140 Semur En Auxois,Semur-en-Auxois,180.0,,True,,,47.482415,4.351222
EVzen/A4548849-2578-409A-8692-3BE127D8CEB4,GreenFlux Assets B.V. | FR*EVZ,"2 Rue du 27 Janvier 1978, Verdun-sur-le-Doubs 71350 France",,12,True,True,,,46.891904,5.024853
"EVzen - Verdun Sur Le Doubs, bi1 Verdun Sur Le Doubs",EVzen,Rue Du 27 Janvier 1978 2 71350 Verdun-Sur-Le-Doubs,Verdun-Ciel,12.0,,True,,,46.891904,5.024853
EVzen/B94A91F7-2922-4868-BBD6-1E47329EB25C,GreenFlux Assets B.V. | FR*EVZ," Grande Rue, Mercurey 71640 France",,12,True,True,,,46.832806,4.723656
"EVzen - Mercurey, U Express Mercurey",EVzen,Grande Rue 71640 Mercurey,Mercurey,12.0,,True,,,46.832806,4.723656
EVzen/D5B12ECB-787B-44CF-B197-407FF12DB380,GreenFlux Assets B.V. | FR*EVZ,"61 Route de Lons le Saunier, Pierre-de-Bresse 71270 France",,12,True,True,,,46.877221,5.271842
"EVzen - Pierre De Bresse, U Express Pierre De Bresse",EVzen,Route De Lons Le Saunier 61 71270 Pierre De Bresse,Pierre-de-Bresse,12.0,,True,,,46.877221,5.271842
EVzen/A6158838-33D9-4F6C-8394-93C547076922,GreenFlux Assets B.V. | FR*EVZ," Rue du Lusiau, Venarey-les-Laumes 21150 France",,22,True,True,,,47.537318,4.460763
"EVzen - Venarey Les Laumes, Bi1 & Weldom Venarey Les Laumes",EVzen,Rue Du Lusiau 21150 Venarey-Les-Laumes,Venarey-les-Laumes,22.0,,True,,,47.537318,4.460763
EVzen/B94A91F7-2922-4868-BBD6-1E47329EB25C,GreenFlux Assets B.V. | FR*EVZ," Grande Rue, Mercurey 71640 France",,120,True,True,,,46.832806,4.723656
"EVzen - Mercurey, U Express Mercurey",EVzen,Grande Rue 71640 Mercurey,Mercurey,120.0,,True,,,46.832806,4.723656
EVzen/B94A91F7-2922-4868-BBD6-1E47329EB25C,GreenFlux Assets B.V. | FR*EVZ," Grande Rue, Mercurey 71640 France",,120,True,True,,,46.832806,4.723656
"EVzen - Mercurey, U Express Mercurey",EVzen,Grande Rue 71640 Mercurey,Mercurey,120.0,,True,,,46.832806,4.723656
EVzen/D5B12ECB-787B-44CF-B197-407FF12DB380,GreenFlux Assets B.V. | FR*EVZ,"61 Route de Lons le Saunier, Pierre-de-Bresse 71270 France",,120,True,True,,,46.877221,5.271842
"EVzen - Pierre De Bresse, U Express Pierre De Bresse",EVzen,Route De Lons Le Saunier 61 71270 Pierre De Bresse,Pierre-de-Bresse,120.0,,True,,,46.877221,5.271842
EVzen/D5B12ECB-787B-44CF-B197-407FF12DB380,GreenFlux Assets B.V. | FR*EVZ,"61 Route de Lons le Saunier, Pierre-de-Bresse 71270 France",,120,True,True,,,46.877221,5.271842
"EVzen - Pierre De Bresse, U Express Pierre De Bresse",EVzen,Route De Lons Le Saunier 61 71270 Pierre De Bresse,Pierre-de-Bresse,120.0,,True,,,46.877221,5.271842
EVzen/556C8DCB-8969-4549-ADE9-55A8ECB723C7,GreenFlux Assets B.V. | FR*EVZ,"4 Av. Edouard Spahr, Selongey 21260 France",,180,True,True,,,47.580471,5.168402
"EVzen - Selongey, Bi1 Selongey",EVzen,Avenue Edouard Spahr 4 21260 Selongey,Selongey,180.0,,True,,,47.580471,5.168402
EVzen/556C8DCB-8969-4549-ADE9-55A8ECB723C7,GreenFlux Assets B.V. | FR*EVZ,"4 Av. Edouard Spahr, Selongey 21260 France",,180,True,True,,,47.580471,5.168402
"EVzen - Selongey, Bi1 Selongey",EVzen,Avenue Edouard Spahr 4 21260 Selongey,Selongey,180.0,,True,,,47.580471,5.168402
EVzen/556C8DCB-8969-4549-ADE9-55A8ECB723C7,GreenFlux Assets B.V. | FR*EVZ,"4 Av. Edouard Spahr, Selongey 21260 France",,180,True,True,,,47.580471,5.168402
"EVzen - Selongey, Bi1 Selongey",EVzen,Avenue Edouard Spahr 4 21260 Selongey,Selongey,180.0,,True,,,47.580471,5.168402
EVzen/556C8DCB-8969-4549-ADE9-55A8ECB723C7,GreenFlux Assets B.V. | FR*EVZ,"4 Av. Edouard Spahr, Selongey 21260 France",,180,True,True,,,47.580471,5.168402
"EVzen - Selongey, Bi1 Selongey",EVzen,Avenue Edouard Spahr 4 21260 Selongey,Selongey,180.0,,True,,,47.580471,5.168402
EVzen/A6158838-33D9-4F6C-8394-93C547076922,GreenFlux Assets B.V. | FR*EVZ," Rue du Lusiau, Venarey-les-Laumes 21150 France",,120,True,True,,,47.537318,4.460763
"EVzen - Venarey Les Laumes, Bi1 & Weldom Venarey Les Laumes",EVzen,Rue Du Lusiau 21150 Venarey-Les-Laumes,Venarey-les-Laumes,120.0,,True,,,47.537318,4.460763
EVzen/A6158838-33D9-4F6C-8394-93C547076922,GreenFlux Assets B.V. | FR*EVZ," Rue du Lusiau, Venarey-les-Laumes 21150 France",,120,True,True,,,47.537318,4.460763
"EVzen - Venarey Les Laumes, Bi1 & Weldom Venarey Les Laumes",EVzen,Rue Du Lusiau 21150 Venarey-Les-Laumes,Venarey-les-Laumes,120.0,,True,,,47.537318,4.460763
EVzen/CF3EA523-0911-4161-9D5E-7E146B05EC76,GreenFlux Assets B.V. | FR*EVZ," D968, Route de Dijon, Aiserey 21110 France",,180,True,True,,,47.179785,5.158201
"EVzen - Aiserey, Bi1 & Weldom Aiserey",EVzen,Route de Dijon - D968 21110 Aiserey,Aiserey,180.0,,True,,,47.179785,5.158201
EVzen/CF3EA523-0911-4161-9D5E-7E146B05EC76,GreenFlux Assets B.V. | FR*EVZ," D968, Route de Dijon, Aiserey 21110 France",,180,True,True,,,47.179785,5.158201
"EVzen - Aiserey, Bi1 & Weldom Aiserey",EVzen,Route de Dijon - D968 21110 Aiserey,Aiserey,180.0,,True,,,47.179785,5.158201
EVzen/527E7618-4781-4FB2-A19D-6B4B0BAAAAC3,GreenFlux Assets B.V. | FR*EVZ," Route d'Ecutigny, Bligny-sur-Ouche 21360 France",,22,True,True,,,47.106972,4.657386
"EVzen - Bligny Sur Ouche, Maxi Bligny Sur Ouche",EVzen,Route d'Ecutigny 21360 Bligny Sur Ouche,Bligny-sur-Ouche,22.0,,True,,,47.106972,4.657386
EVzen/CF3EA523-0911-4161-9D5E-7E146B05EC76,GreenFlux Assets B.V. | FR*EVZ," D968, Route de Dijon, Aiserey 21110 France",,180,True,True,,,47.179785,5.158201
"EVzen - Aiserey, Bi1 & Weldom Aiserey",EVzen,Route de Dijon - D968 21110 Aiserey,Aiserey,180.0,,True,,,47.179785,5.158201
EVzen/CF3EA523-0911-4161-9D5E-7E146B05EC76,GreenFlux Assets B.V. | FR*EVZ," D968, Route de Dijon, Aiserey 21110 France",,180,True,True,,,47.179785,5.158201
"EVzen - Aiserey, Bi1 & Weldom Aiserey",EVzen,Route de Dijon - D968 21110 Aiserey,Aiserey,180.0,,True,,,47.179785,5.158201
EVzen/72BFCDB6-B4D2-4B34-BED8-ADB95F2C7F21,GreenFlux Assets B.V. | FR*EVZ," Rue de la Gare, Pontailler-sur-Saône 21270 France",,120,True,True,,,47.310687,5.409379
"EVzen - Pontailler Sur Saône, U Express Pontailler Sur Saone",EVzen,Rue de la Gare 21270 Pontailler Sur Saône,Pontailler-sur-Saône,120.0,,True,,,47.310687,5.409379
EVzen/72BFCDB6-B4D2-4B34-BED8-ADB95F2C7F21,GreenFlux Assets B.V. | FR*EVZ," Rue de la Gare, Pontailler-sur-Saône 21270 France",,120,True,True,,,47.310687,5.409379
"EVzen - Pontailler Sur Saône, U Express Pontailler Sur Saone",EVzen,Rue de la Gare 21270 Pontailler Sur Saône,Pontailler-sur-Saône,120.0,,True,,,47.310687,5.409379
EVzen/1CCCA4C3-26A9-4B82-BF94-A0C9223F84B4,GreenFlux Assets B.V. | FR*EVZ," D976, Rue du 8 Mai 1945, Seurre 21250 France",,180,True,True,,,47.01,5.156424
"EVzen - Seurre, Super U",EVzen,Rue du 8 Mai 1945 21250 Seurre,Montagny-lès-Seurre,180.0,,True,,,47.01,5.156424
EVzen/1CCCA4C3-26A9-4B82-BF94-A0C9223F84B4,GreenFlux Assets B.V. | FR*EVZ," D976, Rue du 8 Mai 1945, Seurre 21250 France",,180,True,True,,,47.01,5.156424
"EVzen - Seurre, Super U",EVzen,Rue du 8 Mai 1945 21250 Seurre,Montagny-lès-Seurre,180.0,,True,,,47.01,5.156424
EVzen/1CCCA4C3-26A9-4B82-BF94-A0C9223F84B4,GreenFlux Assets B.V. | FR*EVZ," D976, Rue du 8 Mai 1945, Seurre 21250 France",,180,True,True,,,47.01,5.156424
"EVzen - Seurre, Super U",EVzen,Rue du 8 Mai 1945 21250 Seurre,Montagny-lès-Seurre,180.0,,True,,,47.01,5.156424
EVzen/1CCCA4C3-26A9-4B82-BF94-A0C9223F84B4,GreenFlux Assets B.V. | FR*EVZ," D976, Rue du 8 Mai 1945, Seurre 21250 France",,180,True,True,,,47.01,5.156424
"EVzen - Seurre, Super U",EVzen,Rue du 8 Mai 1945 21250 Seurre,Montagny-lès-Seurre,180.0,,True,,,47.01,5.156424
EVzen/1B4F3152-98A1-4472-ABBB-3147F2013EB8,GreenFlux Assets B.V. | FR*EVZ,"21 Rue Lucienne et Jean Barnet, Arnay-le-Duc 21230 France",,120,True,True,,,47.130927,4.480059
"EVzen - Arnay Le Duc, U Express Arnay Le Duc",EVzen,Rue Lucienne et Jean Barnet 21 21230 Arnay Le Duc,Arnay-le-Duc,120.0,,True,,,47.130927,4.480059
EVzen/1B4F3152-98A1-4472-ABBB-3147F2013EB8,GreenFlux Assets B.V. | FR*EVZ,"21 Rue Lucienne et Jean Barnet, Arnay-le-Duc 21230 France",,120,True,True,,,47.130927,4.480059
"EVzen - Arnay Le Duc, U Express Arnay Le Duc",EVzen,Rue Lucienne et Jean Barnet 21 21230 Arnay Le Duc,Arnay-le-Duc,120.0,,True,,,47.130927,4.480059
EVzen/1B4F3152-98A1-4472-ABBB-3147F2013EB8,GreenFlux Assets B.V. | FR*EVZ,"21 Rue Lucienne et Jean Barnet, Arnay-le-Duc 21230 France",,22,True,True,,,47.130927,4.480059
"EVzen - Arnay Le Duc, U Express Arnay Le Duc",EVzen,Rue Lucienne et Jean Barnet 21 21230 Arnay Le Duc,Arnay-le-Duc,22.0,,True,,,47.130927,4.480059
EVzen/3B3B4631-0161-4173-92CA-68A0A6EC4E0E,GreenFlux Assets B.V. | FR*EVZ,"1 Rue des Tilleuls, Noiron-sous-Gevrey 21910 France",,120,True,True,,,47.195709,5.083723
"EVzen - Noiron Sous Gevrey, Bi1 Noiron Sous Gevrey",EVzen,Rue des Tilleuls 1 21910 Noiron Sous Gevrey,Noiron-sous-Gevrey,120.0,,True,,,47.195709,5.083723
EVzen/3B3B4631-0161-4173-92CA-68A0A6EC4E0E,GreenFlux Assets B.V. | FR*EVZ,"1 Rue des Tilleuls, Noiron-sous-Gevrey 21910 France",,120,True,True,,,47.195709,5.083723
"EVzen - Noiron Sous Gevrey, Bi1 Noiron Sous Gevrey",EVzen,Rue des Tilleuls 1 21910 Noiron Sous Gevrey,Noiron-sous-Gevrey,120.0,,True,,,47.195709,5.083723
EVzen/3B3B4631-0161-4173-92CA-68A0A6EC4E0E,GreenFlux Assets B.V. | FR*EVZ,"1 Rue des Tilleuls, Noiron-sous-Gevrey 21910 France",,22,True,True,,,47.195709,5.083723
"EVzen - Noiron Sous Gevrey, Bi1 Noiron Sous Gevrey",EVzen,Rue des Tilleuls 1 21910 Noiron Sous Gevrey,Noiron-sous-Gevrey,22.0,,True,,,47.195709,5.083723
EVzen/E6B35F83-6E60-4176-BC31-3CFE17684158,GreenFlux Assets B.V. | FR*EVZ," Rue de la Chapelle Sainte-Anne, Vitteaux 21350 France",,120,True,True,,,47.39569,4.548922
"EVzen - Vitteaux, Bi1 Vitteaux",EVzen,Rue De La Chappelle Sainte Anne 21350 Vitteaux,Arnay-sous-Vitteaux,120.0,,True,,,47.39569,4.548922
EVzen/E6B35F83-6E60-4176-BC31-3CFE17684158,GreenFlux Assets B.V. | FR*EVZ," Rue de la Chapelle Sainte-Anne, Vitteaux 21350 France",,120,True,True,,,47.39569,4.548922
"EVzen - Vitteaux, Bi1 Vitteaux",EVzen,Rue De La Chappelle Sainte Anne 21350 Vitteaux,Arnay-sous-Vitteaux,120.0,,True,,,47.39569,4.548922
EVzen/527E7618-4781-4FB2-A19D-6B4B0BAAAAC3,GreenFlux Assets B.V. | FR*EVZ," Route d'Ecutigny, Bligny-sur-Ouche 21360 France",,50,True,True,,,47.106972,4.657386
"EVzen - Bligny Sur Ouche, Maxi Bligny Sur Ouche",EVzen,Route d'Ecutigny 21360 Bligny Sur Ouche,Bligny-sur-Ouche,50.0,,True,,,47.106972,4.657386
EVzen/527E7618-4781-4FB2-A19D-6B4B0BAAAAC3,GreenFlux Assets B.V. | FR*EVZ," Route d'Ecutigny, Bligny-sur-Ouche 21360 France",,50,True,True,,,47.106972,4.657386
"EVzen - Bligny Sur Ouche, Maxi Bligny Sur Ouche",EVzen,Route d'Ecutigny 21360 Bligny Sur Ouche,Bligny-sur-Ouche,50.0,,True,,,47.106972,4.657386
EVzen/72BFCDB6-B4D2-4B34-BED8-ADB95F2C7F21,GreenFlux Assets B.V. | FR*EVZ," Rue de la Gare, Pontailler-sur-Saône 21270 France",,22,True,True,,,47.310687,5.409379
"EVzen - Pontailler Sur Saône, U Express Pontailler Sur Saone",EVzen,Rue de la Gare 21270 Pontailler Sur Saône,Pontailler-sur-Saône,22.0,,True,,,47.310687,5.409379
EVzen/E6B35F83-6E60-4176-BC31-3CFE17684158,GreenFlux Assets B.V. | FR*EVZ," Rue de la Chapelle Sainte-Anne, Vitteaux 21350 France",,22,True,True,,,47.39569,4.548922
"EVzen - Vitteaux, Bi1 Vitteaux",EVzen,Rue De La Chappelle Sainte Anne 21350 Vitteaux,Arnay-sous-Vitteaux,22.0,,True,,,47.39569,4.548922
EVzen/1CCCA4C3-26A9-4B82-BF94-A0C9223F84B4,GreenFlux Assets B.V. | FR*EVZ," D976, Rue du 8 Mai 1945, Seurre 21250 France",,22,True,True,,,47.01,5.156424
"EVzen - Seurre, Super U",EVzen,Rue du 8 Mai 1945 21250 Seurre,Montagny-lès-Seurre,22.0,,True,,,47.01,5.156424
EVzen/CF3EA523-0911-4161-9D5E-7E146B05EC76,GreenFlux Assets B.V. | FR*EVZ," D968, Route de Dijon, Aiserey 21110 France",,22,True,True,,,47.179785,5.158201
"EVzen - Aiserey, Bi1 & Weldom Aiserey",EVzen,Route de Dijon - D968 21110 Aiserey,Aiserey,22.0,,True,,,47.179785,5.158201
EVzen/1CD6D564-50F7-43A0-AFCB-1AFEB2302C1E,GreenFlux Assets B.V. | FR*EVZ,"8 Rue Ampère, Genlis 21110 France",,50,True,True,,,47.232689,5.234373
"EVzen - Genlis, Weldom Genlis",EVzen,Rue Ampère 8 21110 Genlis,Genlis,50.0,,True,,,47.232689,5.234373
EVzen/1CD6D564-50F7-43A0-AFCB-1AFEB2302C1E,GreenFlux Assets B.V. | FR*EVZ,"8 Rue Ampère, Genlis 21110 France",,50,True,True,,,47.232689,5.234373
"EVzen - Genlis, Weldom Genlis",EVzen,Rue Ampère 8 21110 Genlis,Genlis,50.0,,True,,,47.232689,5.234373
EVzen/0BBAC64D-50F6-4203-84A1-BEC843137EAF,GreenFlux Assets B.V. | FR*EVZ," Rue du Luxembourg, Tavaux 39500 France",,120,True,True,,,47.043406,5.418684
"EVzen - Tavaux, Bricoman Tavaux",EVzen,Rue Du Luxembourg 39500 Tavaux,Tavaux,120.0,,True,,,47.043406,5.418684
EVzen/0BBAC64D-50F6-4203-84A1-BEC843137EAF,GreenFlux Assets B.V. | FR*EVZ," Rue du Luxembourg, Tavaux 39500 France",,120,True,True,,,47.043406,5.418684
"EVzen - Tavaux, Bricoman Tavaux",EVzen,Rue Du Luxembourg 39500 Tavaux,Tavaux,120.0,,True,,,47.043406,5.418684
EVzen/CFE14C70-EE73-47A8-A39B-EFCF6A2E31E9,GreenFlux Assets B.V. | FR*EVZ," Rue Georges Besse, Créancey 21320 France",,180,True,True,,,47.246333,4.568321
"EVzen - Créancey, Weldom Creancey",EVzen,Rue Georges Besse 21320 Créancey,Créancey,180.0,,True,,,47.246333,4.568321
EVzen/CFE14C70-EE73-47A8-A39B-EFCF6A2E31E9,GreenFlux Assets B.V. | FR*EVZ," Rue Georges Besse, Créancey 21320 France",,180,True,True,,,47.246333,4.568321
"EVzen - Créancey, Weldom Creancey",EVzen,Rue Georges Besse 21320 Créancey,Créancey,180.0,,True,,,47.246333,4.568321
EVzen/CFE14C70-EE73-47A8-A39B-EFCF6A2E31E9,GreenFlux Assets B.V. | FR*EVZ," Rue Georges Besse, Créancey 21320 France",,180,True,True,,,47.246333,4.568321
"EVzen - Créancey, Weldom Creancey",EVzen,Rue Georges Besse 21320 Créancey,Créancey,180.0,,True,,,47.246333,4.568321
EVzen/CFE14C70-EE73-47A8-A39B-EFCF6A2E31E9,GreenFlux Assets B.V. | FR*EVZ," Rue Georges Besse, Créancey 21320 France",,180,True,True,,,47.246333,4.568321
"EVzen - Créancey, Weldom Creancey",EVzen,Rue Georges Besse 21320 Créancey,Créancey,180.0,,True,,,47.246333,4.568321
"EVzen - Semur En Auxois, Super U Semur En Auxois",EVzen,Voie Georges Pompidou 21140 Semur En Auxois,Semur-en-Auxois,22.0,,True,,,47.482415,4.351222
"EVzen - Verdun Sur Le Doubs, bi1 Verdun Sur Le Doubs",EVzen,Rue Du 27 Janvier 1978 2 71350 Verdun-Sur-Le-Doubs,Verdun-Ciel,120.0,,True,,,46.891904,5.024853
"EVzen - Verdun Sur Le Doubs, bi1 Verdun Sur Le Doubs",EVzen,Rue Du 27 Janvier 1978 2 71350 Verdun-Sur-Le-Doubs,Verdun-Ciel,120.0,,True,,,46.891904,5.024853
"EVzen - Selongey, Bi1 Selongey",EVzen,Avenue Edouard Spahr 4 21260 Selongey,Selongey,22.0,,True,,,47.580471,5.168402
"EVzen - Semur En Auxois, Super U Semur En Auxois",EVzen,Voie Georges Pompidou 21140 Semur En Auxois,Semur-en-Auxois,180.0,,True,,,47.482415,4.351222
"EVzen - Semur En Auxois, Super U Semur En Auxois",EVzen,Voie Georges Pompidou 21140 Semur En Auxois,Semur-en-Auxois,180.0,,True,,,47.482415,4.351222
"EVzen - Semur En Auxois, Super U Semur En Auxois",EVzen,Voie Georges Pompidou 21140 Semur En Auxois,Semur-en-Auxois,180.0,,True,,,47.482415,4.351222
